content_id,source_id,source_title,content_type,content_text,created_at,like_count,rule_topic_label,rule_topic_confidence,rule_topic_reason,topic_label,topic_confidence,topic_reason,topic_matched_keywords,topic_candidate_labels,llm_topic_label,llm_topic_confidence,llm_topic_reason,need_review,label_method
bilibili_comment:274578694673,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,reply,因为环境适宜，就容易长霉菌,2025-09-13T23:11:32+08:00,48,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：脱离主题，讨论环境霉菌。,,,other_unclear,0.5,脱离主题，讨论环境霉菌。,true,rule+llm
bilibili_comment:274580556705,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,主要是它这里面这些东西配料表不写全，没写添加剂保质期却这么久，那个儿童酱可能是腌制酱料，羊排啥都没写就生制品保质期两年啊,2025-09-13T23:30:02+08:00,4,food_safety_child_meal,0.6,规则命中 food_safety_child_meal 关键词：添加剂。,food_safety_child_meal,0.85,LLM校正：提及添加剂和儿童酱，涉及食品安全。,"{""food_safety_child_meal"": [""添加剂""], ""prepared_food_authenticity"": [""保质期""]}","food_safety_child_meal,prepared_food_authenticity",food_safety_child_meal,0.85,提及添加剂和儿童酱，涉及食品安全。,true,rule+llm
bilibili_comment:274583605937,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,先不讨论预制菜  这个食品都过期了,2025-09-14T00:01:08+08:00,3,food_safety_child_meal,0.75,规则命中 food_safety_child_meal 关键词：过期。,food_safety_child_meal,0.8,LLM校正：强调食品过期，食品安全问题。,"{""food_safety_child_meal"": [""过期""], ""prepared_food_authenticity"": [""预制菜"", ""预制""]}","food_safety_child_meal,prepared_food_authenticity",food_safety_child_meal,0.8,强调食品过期，食品安全问题。,true,rule+llm
bilibili_comment:274585504529,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,今天刚吃的米其林，八个生煎22块[doge],2025-09-14T00:24:11+08:00,378,price_value,0.6,规则命中 price_value 关键词：米其林。,price_value,0.8,LLM校正：对比米其林价格，讨论性价比。,"{""price_value"": [""米其林""], ""mockery_meme"": [""doge""]}","price_value,mockery_meme",price_value,0.8,对比米其林价格，讨论性价比。,true,rule+llm
bilibili_comment:274589316353,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,我不是站西贝，但是这玩意也不卖21阿，刚去小程序上截的图,2025-09-14T01:21:45+08:00,19,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,price_value,0.75,LLM校正：质疑馒头价格，属于价格讨论。,,,price_value,0.75,质疑馒头价格，属于价格讨论。,true,rule+llm
bilibili_comment:274590373633,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,根据市场监管总局《食品经营许可和备案管理办法》中的定义：中央厨房，是指由食品经营企业建立，具有独立场所和设施设备，集中完成食品成品或者半成品加工制作并配送给本单位连锁门店，供其进一步加工制作后提供给消费者的经营主体。必须要是本单位连锁门店才能算是中央厨房,2025-09-14T01:39:17+08:00,1,consumer_right_to_know,0.75,规则命中 consumer_right_to_know 关键词：消费者。,consumer_right_to_know,0.75,LLM校正：引用法规定义，涉及消费者知情权。,"{""consumer_right_to_know"": [""消费者""], ""prepared_food_authenticity"": [""中央厨房""], ""catering_industry_general"": [""连锁""]}","consumer_right_to_know,prepared_food_authenticity,catering_industry_general",consumer_right_to_know,0.75,引用法规定义，涉及消费者知情权。,true,rule+llm
bilibili_comment:274591797857,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,有人说分普通3.9和老罗说的这个确实是21[笑哭],2025-09-14T02:10:28+08:00,57,luoyonghao_persona,0.75,规则命中 luoyonghao_persona 关键词：老罗。,luoyonghao_persona,0.85,LLM校正：提及老罗，关联罗永浩本人。,"{""luoyonghao_persona"": [""老罗""]}",luoyonghao_persona,luoyonghao_persona,0.85,提及老罗，关联罗永浩本人。,false,rule+llm
bilibili_comment:274592702241,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,必比登餐厅跟星级餐厅评选标准不一样[doge],2025-09-14T02:31:32+08:00,84,catering_industry_general,0.6,规则命中 catering_industry_general 关键词：餐厅。,catering_industry_general,0.8,LLM校正：讨论餐厅评选标准，属于餐饮行业话题。,"{""catering_industry_general"": [""餐厅""], ""mockery_meme"": [""doge""]}","catering_industry_general,mockery_meme",catering_industry_general,0.8,讨论餐厅评选标准，属于餐饮行业话题。,true,rule+llm
bilibili_comment:274592822273,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,老罗没更新数据库[doge]本来就年年变,2025-09-14T02:34:17+08:00,19,luoyonghao_persona,0.6,规则命中 luoyonghao_persona 关键词：老罗。,luoyonghao_persona,0.85,LLM校正：提及老罗，关联罗永浩。,"{""luoyonghao_persona"": [""老罗""], ""mockery_meme"": [""doge""]}","luoyonghao_persona,mockery_meme",luoyonghao_persona,0.85,提及老罗，关联罗永浩。,true,rule+llm
bilibili_comment:274593889505,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,21块钱的呛面馒头他说自己是良心价......您就是贴一层金箔也不值得21块钱啊.....呛面是什么高级技巧吗？我妈都会做！,2025-09-14T03:07:40+08:00,53,price_value,0.9,"规则命中 price_value 关键词：21块, 馒头。",price_value,0.9,LLM校正：强烈质疑馒头价格，属于价格话题。,"{""price_value"": [""21块"", ""馒头""]}",price_value,price_value,0.9,强烈质疑馒头价格，属于价格话题。,false,rule+llm
bilibili_comment:274594642097,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,说实话评论区吵半天，西贝口味确实做的可以啊，萨莉亚老乡鸡也吃过，确实质量口味吃起来还是差不少，西贝至少吃上去还是好吃且不过分调味的,2025-09-14T03:33:22+08:00,4,price_value,0.6,规则命中 price_value 关键词：萨莉亚。,price_value,0.75,LLM校正：比较不同餐厅口味与价格，涉及性价比。,"{""price_value"": [""萨莉亚""], ""catering_industry_general"": [""萨莉亚""]}","price_value,catering_industry_general",price_value,0.75,比较不同餐厅口味与价格，涉及性价比。,true,rule+llm
bilibili_comment:274596590097,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,reply,现在的都是磁吸的，哪来的闭门器,2025-09-14T05:28:28+08:00,86,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：无关主题，讨论冰箱技术。,,,other_unclear,0.5,无关主题，讨论冰箱技术。,true,rule+llm
bilibili_comment:274596665921,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,reply,现在都是磁吸式的，哪里还需要闭门器[doge]发言要做好功课哦，,2025-09-14T05:32:29+08:00,84,mockery_meme,0.75,规则命中 mockery_meme 关键词：doge。,other_unclear,0.6,LLM校正：调侃式纠正，与事件无关。,"{""mockery_meme"": [""doge""]}",mockery_meme,other_unclear,0.6,调侃式纠正，与事件无关。,true,rule+llm
bilibili_comment:274597627249,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,现在餐饮可反直觉了，你直接去他店里最贵，外卖反而便宜，,2025-09-14T06:29:12+08:00,35,price_value,0.75,"规则命中 price_value 关键词：贵, 便宜。",price_value,0.85,LLM校正：讨论餐饮价格，提到店里贵、外卖便宜，属于价格价值主题。,"{""price_value"": [""贵"", ""便宜""], ""catering_industry_general"": [""餐饮"", ""外卖""]}","price_value,catering_industry_general",price_value,0.85,讨论餐饮价格，提到店里贵、外卖便宜，属于价格价值主题。,true,rule+llm
bilibili_comment:274601390737,bilibili_video:115191693968861,罗永浩9月12日西贝门事件直播全程,comment,昨天我还真特意去一趟 不知道这鸡蛋预制吗[笑哭],2025-09-14T08:17:59+08:00,2,prepared_food_authenticity,0.75,规则命中 prepared_food_authenticity 关键词：预制。,prepared_food_authenticity,0.9,LLM校正：直接询问鸡蛋是否预制，属于预制菜真实性主题。,"{""prepared_food_authenticity"": [""预制""]}",prepared_food_authenticity,prepared_food_authenticity,0.9,直接询问鸡蛋是否预制，属于预制菜真实性主题。,false,rule+llm
bilibili_comment:274609730689,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,儿童套餐的年龄比儿童还大，笑死[笑哭],2025-09-14T10:17:02+08:00,183,mockery_meme,0.75,规则命中 mockery_meme 关键词：笑死。,mockery_meme,0.8,LLM校正：调侃儿童套餐，主要玩梗，缺失实质主题。,"{""mockery_meme"": [""笑死""]}",mockery_meme,mockery_meme,0.8,调侃儿童套餐，主要玩梗，缺失实质主题。,false,rule+llm
bilibili_comment:274611206753,bilibili_video:115191693968861,罗永浩9月12日西贝门事件直播全程,comment,动不动法律规定，法律规定你每个月给你爸妈200块钱就行，不违法。,2025-09-14T10:33:05+08:00,0,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.6,LLM校正：内容与西贝事件关联不明确，无法归类。,,,other_unclear,0.6,内容与西贝事件关联不明确，无法归类。,true,rule+llm
bilibili_comment:274614433969,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,南京的大肉面。我宁愿多花两块换个大肉吃。,2025-09-14T11:09:33+08:00,1801,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：讨论南京大肉面，与西贝主题无关，上下文不足。,,,other_unclear,0.5,讨论南京大肉面，与西贝主题无关，上下文不足。,true,rule+llm
bilibili_comment:274616656321,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,[doge]西贝打着有机零添加走健康母婴的路线，用预制菜添加剂临期产品。还当现炒的菜卖很贵就过分了,2025-09-14T11:32:54+08:00,694,food_safety_child_meal,0.75,"规则命中 food_safety_child_meal 关键词：健康, 添加剂。",food_safety_child_meal,0.85,LLM校正：提到健康、添加剂、临期产品，属于食品安全主题。,"{""food_safety_child_meal"": [""健康"", ""添加剂""], ""prepared_food_authenticity"": [""预制菜"", ""现炒"", ""预制""], ""price_value"": [""贵""], ""mockery_meme"": [""doge""]}","food_safety_child_meal,prepared_food_authenticity,price_value,mockery_meme",food_safety_child_meal,0.85,提到健康、添加剂、临期产品，属于食品安全主题。,true,rule+llm
bilibili_comment:274616796657,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,reply,贾不假，,2025-09-14T11:36:02+08:00,34,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.4,LLM校正：文本过短，无法明确归类。,,,other_unclear,0.4,文本过短，无法明确归类。,true,rule+llm
bilibili_comment:274616833537,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,我算是西贝的常客，本来一开始并不是很关注，但是直播截图看到转基因大豆油我就绷不住了。姑且不讨论转基因是否对健康有害，这个油它便宜啊。西贝随便人均消费100+，结果就用这40/50一桶的转基因大豆油？？？,2025-09-14T11:34:56+08:00,3547,food_safety_child_meal,0.75,"规则命中 food_safety_child_meal 关键词：健康, 转基因, 大豆油。",food_safety_child_meal,0.85,LLM校正：核心关注转基因大豆油是否健康，属于食品安全主题。,"{""food_safety_child_meal"": [""健康"", ""转基因"", ""大豆油""], ""price_value"": [""人均"", ""便宜""], ""luoyonghao_persona"": [""直播""], ""mockery_meme"": [""绷不住""]}","food_safety_child_meal,price_value,luoyonghao_persona,mockery_meme",food_safety_child_meal,0.85,核心关注转基因大豆油是否健康，属于食品安全主题。,true,rule+llm
bilibili_comment:274617097009,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,我印象里，当年推广预制菜的时候西贝就是典型来着,2025-09-14T11:38:03+08:00,294,prepared_food_authenticity,0.9,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",prepared_food_authenticity,0.9,LLM校正：提及西贝推广预制菜，属于预制菜真实性。,"{""prepared_food_authenticity"": [""预制菜"", ""预制""]}",prepared_food_authenticity,prepared_food_authenticity,0.9,提及西贝推广预制菜，属于预制菜真实性。,false,rule+llm
