content_id,source_id,source_title,content_type,content_text,topic_label,created_at,like_count,rule_sentiment_label,rule_sentiment_confidence,rule_sentiment_reason,rule_stance_label,rule_stance_confidence,rule_stance_reason,sentiment_label,sentiment_confidence,sentiment_reason,stance_label,stance_confidence,stance_reason,matched_keywords,sentiment_candidate_labels,stance_candidate_labels,llm_sentiment_label,llm_sentiment_confidence,llm_sentiment_reason,llm_stance_label,llm_stance_confidence,llm_stance_reason,need_review,label_method
bilibili_comment:274549588065,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,"有一阵子确实出口的质量比国内的好
现在好像也是，出口的质量，材质都比国内的好[吃瓜]",other_unclear,2025-09-13T18:29:28+08:00,2014,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：讨论冰箱质量差异,unclear_meme,0.8,LLM校正：与主事件无关,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,讨论冰箱质量差异,unclear_meme,0.8,与主事件无关,true,rule+llm
bilibili_comment:274556246897,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,然而现在的冰箱大部分还没装闭门器,other_unclear,2025-09-13T19:33:03+08:00,401,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：陈述冰箱现状,unclear_meme,0.8,LLM校正：与主事件无关,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,陈述冰箱现状,unclear_meme,0.8,与主事件无关,true,rule+llm
bilibili_comment:274557082113,bilibili_video:115192130181384,罗永浩痛批西贝太缺德！一个馒头卖21块，比米其林餐厅还贵！#罗永浩#西贝#预制菜#太离谱,comment,这个馒头跟那个罗马生菜哪个离谱[笑哭],price_value,2025-09-13T19:41:32+08:00,1,sarcastic,0.6,规则命中 sarcastic 关键词：离谱。,unclear_meme,0.4,未命中明确线索。,sarcastic,0.85,LLM校正：使用[笑哭]表情和反问句式，调侃馒头比生菜离谱，带讽刺意味。,unclear_meme,0.8,LLM校正：主要玩梗，没有明确支持或质疑任何一方，立场模糊。,"{""sentiment"": {""sarcastic"": [""离谱""], ""negative"": [""离谱""]}, ""stance"": {}}","sarcastic,negative",,sarcastic,0.85,使用[笑哭]表情和反问句式，调侃馒头比生菜离谱，带讽刺意味。,unclear_meme,0.8,主要玩梗，没有明确支持或质疑任何一方，立场模糊。,true,rule+llm
bilibili_comment:274560781489,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,reply,出口转内销现在还是很多商家营销噱头。,other_unclear,2025-09-13T20:19:02+08:00,193,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.9,LLM校正：客观陈述现象，没有明显情绪倾向。,unclear_meme,0.75,LLM校正：评论内容与西贝事件无关，讨论出口转内销，立场不明确。,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.9,客观陈述现象，没有明显情绪倾向。,unclear_meme,0.75,评论内容与西贝事件无关，讨论出口转内销，立场不明确。,true,rule+llm
bilibili_comment:274564679313,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,注意日期，差不多过期了,food_safety_child_meal,2025-09-13T20:56:53+08:00,96,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.85,LLM校正：简单提醒注意日期，语气客观。,unclear_meme,0.7,LLM校正：评论短，隐含质疑保质期但未明确指向，立场模糊。,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.85,简单提醒注意日期，语气客观。,unclear_meme,0.7,评论短，隐含质疑保质期但未明确指向，立场模糊。,true,rule+llm
bilibili_comment:274567197825,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,reply,您好！冰箱密封条（也叫门封条）发霉是一个非常普遍但令人头疼的问题。这通常不是“毛病”，而是一个由环境因素和使用习惯共同导致的现象。,other_unclear,2025-09-13T21:22:19+08:00,278,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.9,LLM校正：解释冰箱密封条发霉原因，无情绪。,unclear_meme,0.85,LLM校正：内容与西贝事件无关，立场不明确。,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.9,解释冰箱密封条发霉原因，无情绪。,unclear_meme,0.85,内容与西贝事件无关，立场不明确。,true,rule+llm
bilibili_comment:274569649601,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,大家要警惕贾国龙作为资本的力量要抢走预制菜定义的解释权，一旦他们说什么就是什么的时候，我们老百姓就只能被迫接受预制的现炒锅气。中餐发展上千年，老百姓对于到底什么是预制菜自有我们最朴素的定义，不能让他们说什么是什么不是。,brand_pr_crisis,2025-09-13T21:45:18+08:00,148,neutral,0.9,"规则命中 neutral 关键词：解释, 定义。",question_xibei,0.6,规则命中 question_xibei 关键词：预制菜。,neutral,0.8,LLM校正：理性表达对定义权的担忧，没有情绪化语言。,question_xibei,0.85,LLM校正：呼吁警惕西贝创始人抢定义权，质疑其行为对消费者不利。,"{""sentiment"": {""neutral"": [""解释"", ""定义""]}, ""stance"": {""question_xibei"": [""预制菜""], ""neutral_discussion"": [""定义""]}}",neutral,"question_xibei,neutral_discussion",neutral,0.8,理性表达对定义权的担忧，没有情绪化语言。,question_xibei,0.85,呼吁警惕西贝创始人抢定义权，质疑其行为对消费者不利。,false,rule+llm
bilibili_comment:274571445281,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,鱼，现捞，现杀，现做才能说新鲜,prepared_food_authenticity,2025-09-13T22:00:44+08:00,38,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.85,LLM校正：陈述对“新鲜”的定义，不带感情色彩。,unclear_meme,0.7,LLM校正：评论简短，可能隐含对预制菜的不满，但未明确指向，立场模糊。,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.85,陈述对“新鲜”的定义，不带感情色彩。,unclear_meme,0.7,评论简短，可能隐含对预制菜的不满，但未明确指向，立场模糊。,true,rule+llm
bilibili_comment:274576283681,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,西贝的逻辑我大概明白了，它认为只有烧熟的菜冷冻再加热，才是预制菜。但是预制菜的反义词是新鲜现做菜，任何腌制冷冻的食材，能说是新鲜现做的吗？,prepared_food_authenticity,2025-09-13T22:47:18+08:00,34,neutral,0.4,未命中明确线索。,question_xibei,0.9,"规则命中 question_xibei 关键词：西贝, 预制菜。",neutral,0.85,LLM校正：冷静分析西贝对预制菜的定义逻辑，没有情绪。,question_xibei,0.9,LLM校正：明确指出西贝逻辑有问题，质疑其定义，偏向消费者视角。,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝"", ""预制菜""]}}",,question_xibei,neutral,0.85,冷静分析西贝对预制菜的定义逻辑，没有情绪。,question_xibei,0.9,明确指出西贝逻辑有问题，质疑其定义，偏向消费者视角。,false,rule+llm
bilibili_comment:274578694673,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,reply,因为环境适宜，就容易长霉菌,other_unclear,2025-09-13T23:11:32+08:00,48,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.9,LLM校正：科学解释霉菌生长原因，客观。,unclear_meme,0.85,LLM校正：内容与西贝事件无关，立场不明确。,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.9,科学解释霉菌生长原因，客观。,unclear_meme,0.85,内容与西贝事件无关，立场不明确。,true,rule+llm
bilibili_comment:274580556705,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,主要是它这里面这些东西配料表不写全，没写添加剂保质期却这么久，那个儿童酱可能是腌制酱料，羊排啥都没写就生制品保质期两年啊,food_safety_child_meal,2025-09-13T23:30:02+08:00,4,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：指出配料表不全和保质期问题，语气平淡。,unclear_meme,0.75,LLM校正：质疑食品信息但未明确针对西贝或罗永浩，立场模糊。,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,指出配料表不全和保质期问题，语气平淡。,unclear_meme,0.75,质疑食品信息但未明确针对西贝或罗永浩，立场模糊。,true,rule+llm
bilibili_comment:274583605937,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,先不讨论预制菜  这个食品都过期了,food_safety_child_meal,2025-09-14T00:01:08+08:00,3,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,neutral,0.8,LLM校正：直接指出食品过期，陈述事实。,question_xibei,0.85,LLM校正：评论针对西贝预制菜，质疑其食品安全问题。,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""预制菜""]}}",,question_xibei,neutral,0.8,直接指出食品过期，陈述事实。,question_xibei,0.85,评论针对西贝预制菜，质疑其食品安全问题。,false,rule+llm
bilibili_comment:274585504529,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,今天刚吃的米其林，八个生煎22块[doge],price_value,2025-09-14T00:24:11+08:00,378,sarcastic,0.75,规则命中 sarcastic 关键词：doge。,unclear_meme,0.75,规则命中 unclear_meme 关键词：doge。,sarcastic,0.9,LLM校正：使用[doge]表情和对比手法，调侃西贝定价高。,unclear_meme,0.8,LLM校正：主要玩梗，没有明确表达立场，但隐含对高价的不满。,"{""sentiment"": {""sarcastic"": [""doge""]}, ""stance"": {""unclear_meme"": [""doge""]}}",sarcastic,unclear_meme,sarcastic,0.9,使用[doge]表情和对比手法，调侃西贝定价高。,unclear_meme,0.8,主要玩梗，没有明确表达立场，但隐含对高价的不满。,true,rule+llm
bilibili_comment:274589316353,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,我不是站西贝，但是这玩意也不卖21阿，刚去小程序上截的图,price_value,2025-09-14T01:21:45+08:00,19,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.85,LLM校正：客观提出价格异议，并贴图证明，语气中立。,question_xibei,0.8,LLM校正：虽表示不是站西贝，但质疑21元馒头是否存在，倾向质疑西贝价格。,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.85,客观提出价格异议，并贴图证明，语气中立。,question_xibei,0.8,虽表示不是站西贝，但质疑21元馒头是否存在，倾向质疑西贝价格。,false,rule+llm
bilibili_comment:274590373633,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,根据市场监管总局《食品经营许可和备案管理办法》中的定义：中央厨房，是指由食品经营企业建立，具有独立场所和设施设备，集中完成食品成品或者半成品加工制作并配送给本单位连锁门店，供其进一步加工制作后提供给消费者的经营主体。必须要是本单位连锁门店才能算是中央厨房,consumer_right_to_know,2025-09-14T01:39:17+08:00,1,neutral,0.75,规则命中 neutral 关键词：定义。,neutral_discussion,0.75,规则命中 neutral_discussion 关键词：定义。,neutral,0.9,LLM校正：引用法规定义，纯信息分享。,neutral_discussion,0.95,LLM校正：提供中央厨房定义，辅助讨论，没有站队。,"{""sentiment"": {""neutral"": [""定义""]}, ""stance"": {""neutral_discussion"": [""定义""]}}",neutral,neutral_discussion,neutral,0.9,引用法规定义，纯信息分享。,neutral_discussion,0.95,提供中央厨房定义，辅助讨论，没有站队。,false,rule+llm
bilibili_comment:274591797857,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,有人说分普通3.9和老罗说的这个确实是21[笑哭],luoyonghao_persona,2025-09-14T02:10:28+08:00,57,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：转述他人观点，并使用[笑哭]表情但整体语气客观。,unclear_meme,0.75,LLM校正：提及价格差异，但未明确自身立场，立场模糊。,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,转述他人观点，并使用[笑哭]表情但整体语气客观。,unclear_meme,0.75,提及价格差异，但未明确自身立场，立场模糊。,true,rule+llm
bilibili_comment:274592702241,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,必比登餐厅跟星级餐厅评选标准不一样[doge],catering_industry_general,2025-09-14T02:31:32+08:00,84,sarcastic,0.75,规则命中 sarcastic 关键词：doge。,unclear_meme,0.75,规则命中 unclear_meme 关键词：doge。,sarcastic,0.85,LLM校正：使用[doge]表情和强调语气，调侃评论者误解评选标准。,unclear_meme,0.8,LLM校正：主要玩梗，没有明确针对西贝或罗永浩，立场模糊。,"{""sentiment"": {""sarcastic"": [""doge""]}, ""stance"": {""unclear_meme"": [""doge""]}}",sarcastic,unclear_meme,sarcastic,0.85,使用[doge]表情和强调语气，调侃评论者误解评选标准。,unclear_meme,0.8,主要玩梗，没有明确针对西贝或罗永浩，立场模糊。,true,rule+llm
bilibili_comment:274592822273,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,老罗没更新数据库[doge]本来就年年变,luoyonghao_persona,2025-09-14T02:34:17+08:00,19,sarcastic,0.75,规则命中 sarcastic 关键词：doge。,unclear_meme,0.75,规则命中 unclear_meme 关键词：doge。,sarcastic,0.85,LLM校正：用[doge]表情调侃老罗信息过时，带讽刺。,unclear_meme,0.8,LLM校正：主要玩梗，没有明确立场，可能隐含对罗永浩的调侃但不够清晰。,"{""sentiment"": {""sarcastic"": [""doge""]}, ""stance"": {""unclear_meme"": [""doge""]}}",sarcastic,unclear_meme,sarcastic,0.85,用[doge]表情调侃老罗信息过时，带讽刺。,unclear_meme,0.8,主要玩梗，没有明确立场，可能隐含对罗永浩的调侃但不够清晰。,true,rule+llm
bilibili_comment:274593889505,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,21块钱的呛面馒头他说自己是良心价......您就是贴一层金箔也不值得21块钱啊.....呛面是什么高级技巧吗？我妈都会做！,price_value,2025-09-14T03:07:40+08:00,53,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：21块。,neutral,0.8,LLM校正：直接批评价格不合理，但语气较平实，没有强烈情绪词。,question_xibei,0.9,LLM校正：明确质疑西贝馒头定价过高。,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""21块""]}}",,question_xibei,neutral,0.8,直接批评价格不合理，但语气较平实，没有强烈情绪词。,question_xibei,0.9,明确质疑西贝馒头定价过高。,false,rule+llm
